workers, n, task_time, accesses, frac, total_time
5, 100, 100, 10, 0.4, 0.020230611000442877
5, 100, 100, 10, 0.5, 0.03113583300000755
5, 100, 100, 10, 0.6, 0.02771468600258231
5, 100, 100, 10, 0.7, 0.02879451399348909
5, 100, 100, 10, 0.8, 0.022495941004308406
5, 100, 100, 10, 0.9, 0.02459113599616103
5, 100, 100, 10, 1, 0.02267222299997229
6, 100, 100, 10, 0, 0.01994097700662678
6, 100, 100, 10, 0.1, 0.02472655999736162
6, 100, 100, 10, 0.2, 0.02145068399840966
6, 100, 100, 10, 0.3, 0.021558799999183975
6, 100, 100, 10, 0.4, 0.028042734003975056
6, 100, 100, 10, 0.5, 0.02666677399975015
6, 100, 100, 10, 0.6, 0.021345781002310105
6, 100, 100, 10, 0.7, 0.021372600000177044
6, 100, 100, 10, 0.8, 0.020060825998371
6, 100, 100, 10, 0.9, 0.02038573099707719
6, 100, 100, 10, 1, 0.025435246992856264
7, 100, 100, 10, 0, 0.020758129998284858
7, 100, 100, 10, 0.1, 0.019236340005591046
7, 100, 100, 10, 0.2, 0.014802621000853833
7, 100, 100, 10, 0.3, 0.022497548001410905
7, 100, 100, 10, 0.4, 0.02583132200379623
7, 100, 100, 10, 0.5, 0.02325791900511831
7, 100, 100, 10, 0.6, 0.021399279998149723
7, 100, 100, 10, 0.7, 0.019710638000105973
7, 100, 100, 10, 0.8, 0.021929451999312732
7, 100, 100, 10, 0.9, 0.02001026000652928
7, 100, 100, 10, 1, 0.022099936999438796
8, 100, 100, 10, 0, 0.015812539000762627
8, 100, 100, 10, 0.1, 0.02286771099898033
8, 100, 100, 10, 0.2, 0.017618306999793276
8, 100, 100, 10, 0.3, 0.018133252997358795
8, 100, 100, 10, 0.4, 0.018281457996636163
8, 100, 100, 10, 0.5, 0.019974291004473343
8, 100, 100, 10, 0.6, 0.025987699002143927
8, 100, 100, 10, 0.7, 0.022428892996686045
8, 100, 100, 10, 0.8, 0.036905699998897035
8, 100, 100, 10, 0.9, 0.031505158003710676
8, 100, 100, 10, 1, 0.02381050999974832
1, 100, 100, 10, 0, 0.022651061000942718
1, 100, 100, 10, 0.1, 0.020639117996324785
1, 100, 100, 10, 0.2, 0.022941813003853895
1, 100, 100, 10, 0.3, 0.023929590999614447
1, 100, 100, 10, 0.4, 0.03019317299913382
1, 100, 100, 10, 0.5, 0.01839439299510559
1, 100, 100, 10, 0.6, 0.01861425600509392
1, 100, 100, 10, 0.7, 0.0191595129945199
1, 100, 100, 10, 0.8, 0.030544968001777306
1, 100, 100, 10, 0.9, 0.022761900996556506
1, 100, 100, 10, 1, 0.022942651994526386
2, 100, 100, 10, 0, 0.027518568000232335
2, 100, 100, 10, 0.1, 0.02197694400092587
2, 100, 100, 10, 0.2, 0.01782811200246215
2, 100, 100, 10, 0.3, 0.016914437001105398
2, 100, 100, 10, 0.4, 0.017034566000802442
2, 100, 100, 10, 0.5, 0.01878634600143414
2, 100, 100, 10, 0.6, 0.022663493000436574
2, 100, 100, 10, 0.7, 0.021069276001071557
2, 100, 100, 10, 0.8, 0.02187413699721219
2, 100, 100, 10, 0.9, 0.020333769003627822
2, 100, 100, 10, 1, 0.02807758500421187
3, 100, 100, 10, 0, 0.013803390000248328
3, 100, 100, 10, 0.1, 0.016391739001846872
3, 100, 100, 10, 0.2, 0.019176344998413697
3, 100, 100, 10, 0.3, 0.022204630004125647
3, 100, 100, 10, 0.4, 0.019186821999028325
3, 100, 100, 10, 0.5, 0.022805831002187915
3, 100, 100, 10, 0.6, 0.020341939998616
3, 100, 100, 10, 0.7, 0.020152947996393777
3, 100, 100, 10, 0.8, 0.018191082002886105
3, 100, 100, 10, 0.9, 0.025873856000544038
3, 100, 100, 10, 1, 0.020938462002959568
4, 100, 100, 10, 0, 0.018254916998557746
4, 100, 100, 10, 0.1, 0.015623336003045551
4, 100, 100, 10, 0.2, 0.01398581700050272
4, 100, 100, 10, 0.3, 0.017526394003652968
4, 100, 100, 10, 0.4, 0.017438183997001033
4, 100, 100, 10, 0.5, 0.023979388999578077
4, 100, 100, 10, 0.6, 0.024839493999024853
4, 100, 100, 10, 0.7, 0.020354720996692777
4, 100, 100, 10, 0.8, 0.026518639002460986
4, 100, 100, 10, 0.9, 0.026871132002270315
4, 100, 100, 10, 1, 0.02259707299526781
5, 100, 100, 10, 0, 0.01824234599916963
5, 100, 100, 10, 0.1, 0.013727680998272263
5, 100, 100, 10, 0.2, 0.01614666399837006
5, 100, 100, 10, 0.3, 0.018732148993876763
5, 100, 100, 10, 0.4, 0.02767480599868577
5, 100, 100, 10, 0.5, 0.020999642998503987
5, 100, 100, 10, 0.6, 0.02079738100292161
5, 100, 100, 10, 0.7, 0.025070812000194564
5, 100, 100, 10, 0.8, 0.02058499099803157
5, 100, 100, 10, 0.9, 0.020157277998805512
5, 100, 100, 10, 1, 0.022712452002451755
6, 100, 100, 10, 0, 0.021270352001010906
6, 100, 100, 10, 0.1, 0.019264905000454746
6, 100, 100, 10, 0.2, 0.02014128400332993
6, 100, 100, 10, 0.3, 0.026153992999752518
6, 100, 100, 10, 0.4, 0.021218109999608714
6, 100, 100, 10, 0.5, 0.01824157800001558
6, 100, 100, 10, 0.6, 0.01873277800041251
6, 100, 100, 10, 0.7, 0.01964295999641763
6, 100, 100, 10, 0.8, 0.021495453001989517
6, 100, 100, 10, 0.9, 0.024642119999043643
6, 100, 100, 10, 1, 0.022485255998617504
7, 100, 100, 10, 0, 0.014697858001454733
7, 100, 100, 10, 0.1, 0.015215109000564553
7, 100, 100, 10, 0.2, 0.014494198003376368
7, 100, 100, 10, 0.3, 0.02030275900324341
7, 100, 100, 10, 0.4, 0.02308086899574846
7, 100, 100, 10, 0.5, 0.02398504500160925
7, 100, 100, 10, 0.6, 0.022851576999528334
7, 100, 100, 10, 0.7, 0.025637021004513372
7, 100, 100, 10, 0.8, 0.0214182069976232
7, 100, 100, 10, 0.9, 0.037869940999371465
7, 100, 100, 10, 1, 0.024070183004369028
8, 100, 100, 10, 0, 0.020555727001919877
8, 100, 100, 10, 0.1, 0.02583872600371251
8, 100, 100, 10, 0.2, 0.035892081999918446
8, 100, 100, 10, 0.3, 0.03007402300136164
8, 100, 100, 10, 0.4, 0.020506977001787163
8, 100, 100, 10, 0.5, 0.025107058994763065
8, 100, 100, 10, 0.6, 0.019814702005533036
8, 100, 100, 10, 0.7, 0.02690696100034984
8, 100, 100, 10, 0.8, 0.023793190004653297
8, 100, 100, 10, 0.9, 0.026837048993911594
8, 100, 100, 10, 1, 0.023193244996946305
1, 100, 100, 10, 0, 0.019767069999943487
1, 100, 100, 10, 0.1, 0.02349992199742701
1, 100, 100, 10, 0.2, 0.023759665004035924
1, 100, 100, 10, 0.3, 0.02383153299888363
1, 100, 100, 10, 0.4, 0.023323851004533935
1, 100, 100, 10, 0.5, 0.022401654998247977
1, 100, 100, 10, 0.6, 0.021070743001473602
1, 100, 100, 10, 0.7, 0.023020386004645843
1, 100, 100, 10, 0.8, 0.02347617600025842
1, 100, 100, 10, 0.9, 0.021927427005721256
1, 100, 100, 10, 1, 0.021164262005186174
2, 100, 100, 10, 0, 0.01442358799977228
2, 100, 100, 10, 0.1, 0.015111112996237352
