workers, n, task_time, accesses, frac, total_time
4, 20, 500, 5, 0.1, 0.004446852006367408
4, 20, 500, 5, 0.15, 0.0049108139937743545
4, 20, 500, 5, 0.2, 0.0042579300061333925
4, 20, 500, 5, 0.3, 0.0066833390010287985
4, 20, 500, 5, 0.4, 0.006917031001648866
4, 20, 500, 5, 0.5, 0.008062722001341172
5, 20, 500, 5, 0, 0.0038499110014527105
5, 20, 500, 5, 0.01, 0.003781605999392923
5, 20, 500, 5, 0.05, 0.0036530259967548773
5, 20, 500, 5, 0.1, 0.003990642995631788
5, 20, 500, 5, 0.15, 0.003967176002333872
5, 20, 500, 5, 0.2, 0.005804653999803122
5, 20, 500, 5, 0.3, 0.005612448003375903
5, 20, 500, 5, 0.4, 0.006745638995198533
5, 20, 500, 5, 0.5, 0.007578996002848726
6, 20, 500, 5, 0, 0.0036996800045017153
6, 20, 500, 5, 0.01, 0.0030738249988644384
6, 20, 500, 5, 0.05, 0.0036528159980662167
6, 20, 500, 5, 0.1, 0.0033638799941400066
6, 20, 500, 5, 0.15, 0.003767008995055221
6, 20, 500, 5, 0.2, 0.004918915001326241
6, 20, 500, 5, 0.3, 0.006094778997066896
6, 20, 500, 5, 0.4, 0.006203802004165482
6, 20, 500, 5, 0.5, 0.008853824998368509
7, 20, 500, 5, 0, 0.0031966069946065545
7, 20, 500, 5, 0.01, 0.003833987000689376
7, 20, 500, 5, 0.05, 0.005376871005864814
7, 20, 500, 5, 0.1, 0.004672302995459177
7, 20, 500, 5, 0.15, 0.005527380999410525
7, 20, 500, 5, 0.2, 0.005774971999926493
7, 20, 500, 5, 0.3, 0.005676494001818355
7, 20, 500, 5, 0.4, 0.007618805000674911
7, 20, 500, 5, 0.5, 0.009055807997356169
8, 20, 500, 5, 0, 0.004120548997889273
8, 20, 500, 5, 0.01, 0.003157006998662837
8, 20, 500, 5, 0.05, 0.006362763997458387
8, 20, 500, 5, 0.1, 0.005082135998236481
8, 20, 500, 5, 0.15, 0.003961938004067633
8, 20, 500, 5, 0.2, 0.004267846001312137
8, 20, 500, 5, 0.3, 0.005121668000356294
8, 20, 500, 5, 0.4, 0.006180265001603402
8, 20, 500, 5, 0.5, 0.007600995995744597
1, 20, 500, 10, 0, 0.01223188299627509
1, 20, 500, 10, 0.01, 0.015164136995736044
1, 20, 500, 10, 0.05, 0.012921503999677952
1, 20, 500, 10, 0.1, 0.013011809998715762
1, 20, 500, 10, 0.15, 0.012676008998823818
1, 20, 500, 10, 0.2, 0.013151215003745165
1, 20, 500, 10, 0.3, 0.013151074999768753
1, 20, 500, 10, 0.4, 0.013564120999944862
1, 20, 500, 10, 0.5, 0.011782657005824149
2, 20, 500, 10, 0, 0.007031223001831677
2, 20, 500, 10, 0.01, 0.0076511420047609136
2, 20, 500, 10, 0.05, 0.007455794002453331
2, 20, 500, 10, 0.1, 0.008894402999430895
2, 20, 500, 10, 0.15, 0.007429253993905149
2, 20, 500, 10, 0.2, 0.008948601003794465
2, 20, 500, 10, 0.3, 0.008179638003639411
2, 20, 500, 10, 0.4, 0.007969063997734338
2, 20, 500, 10, 0.5, 0.008529408005415462
3, 20, 500, 10, 0, 0.005432674995972775
3, 20, 500, 10, 0.01, 0.00658877199748531
3, 20, 500, 10, 0.05, 0.0061762850018567406
3, 20, 500, 10, 0.1, 0.006213999004103243
3, 20, 500, 10, 0.15, 0.005098829002236016
3, 20, 500, 10, 0.2, 0.005426947995147202
3, 20, 500, 10, 0.3, 0.0056725130052655
3, 20, 500, 10, 0.4, 0.006366605004586745
3, 20, 500, 10, 0.5, 0.008143740000377875
4, 20, 500, 10, 0, 0.0049254810001002625
4, 20, 500, 10, 0.01, 0.004164968995610252
4, 20, 500, 10, 0.05, 0.003724405003595166
4, 20, 500, 10, 0.1, 0.004011247001471929
4, 20, 500, 10, 0.15, 0.004137242001888808
4, 20, 500, 10, 0.2, 0.004914654993626755
4, 20, 500, 10, 0.3, 0.0056806849970598705
4, 20, 500, 10, 0.4, 0.006593661004444584
4, 20, 500, 10, 0.5, 0.008395172000746243
5, 20, 500, 10, 0, 0.0034557219987618737
5, 20, 500, 10, 0.01, 0.0034905729989986867
5, 20, 500, 10, 0.05, 0.0036648989989771508
5, 20, 500, 10, 0.1, 0.003581648001272697
5, 20, 500, 10, 0.15, 0.003950414000428282
5, 20, 500, 10, 0.2, 0.004730620996269863
5, 20, 500, 10, 0.3, 0.005711414996767417
5, 20, 500, 10, 0.4, 0.006651210998825263
5, 20, 500, 10, 0.5, 0.007691929997236002
6, 20, 500, 10, 0, 0.0035706119961105287
6, 20, 500, 10, 0.01, 0.0036708360057673417
6, 20, 500, 10, 0.05, 0.00486192499374738
6, 20, 500, 10, 0.1, 0.004201357005513273
6, 20, 500, 10, 0.15, 0.005284888997266535
6, 20, 500, 10, 0.2, 0.005000840996217448
6, 20, 500, 10, 0.3, 0.006767917002434842
6, 20, 500, 10, 0.4, 0.007132355000067037
6, 20, 500, 10, 0.5, 0.010313456994481385
7, 20, 500, 10, 0, 0.004983728998922743
7, 20, 500, 10, 0.01, 0.00556446700647939
7, 20, 500, 10, 0.05, 0.0042274089937563986
7, 20, 500, 10, 0.1, 0.004324208995967638
7, 20, 500, 10, 0.15, 0.0057779750059125945
7, 20, 500, 10, 0.2, 0.005704709998099133
7, 20, 500, 10, 0.3, 0.09275126900320174
7, 20, 500, 10, 0.4, 0.007067122001899406
7, 20, 500, 10, 0.5, 0.010469555003510322
8, 20, 500, 10, 0, 0.0038228129997150972
8, 20, 500, 10, 0.01, 0.004380922000564169
8, 20, 500, 10, 0.05, 0.0052777649980271235
8, 20, 500, 10, 0.1, 0.005074943001091015
8, 20, 500, 10, 0.15, 0.004711136003606953
8, 20, 500, 10, 0.2, 0.005394821004301775
8, 20, 500, 10, 0.3, 0.007592545000079554
8, 20, 500, 10, 0.4, 0.0075855610048165545
8, 20, 500, 10, 0.5, 0.008496720998664387
1, 20, 500, 20, 0, 0.014166161003231537
1, 20, 500, 20, 0.01, 0.013035136995313223
1, 20, 500, 20, 0.05, 0.014035555999726057
1, 20, 500, 20, 0.1, 0.01331457599735586
1, 20, 500, 20, 0.15, 0.013594083997304551
1, 20, 500, 20, 0.2, 0.013411586995061953
1, 20, 500, 20, 0.3, 0.013555392004491296
1, 20, 500, 20, 0.4, 0.0138836500045727
1, 20, 500, 20, 0.5, 0.013020610000239685
2, 20, 500, 20, 0, 0.010270084996591322
2, 20, 500, 20, 0.01, 0.008276090004073922
2, 20, 500, 20, 0.05, 0.007199264000519179
2, 20, 500, 20, 0.1, 0.007540512000559829
2, 20, 500, 20, 0.15, 0.006650862000242341
2, 20, 500, 20, 0.2, 0.007084791999659501
2, 20, 500, 20, 0.3, 0.006716793002851773
2, 20, 500, 20, 0.4, 0.007302769001398701
2, 20, 500, 20, 0.5, 0.009182850997603964
3, 20, 500, 20, 0, 0.006342229004076216
3, 20, 500, 20, 0.01, 0.0058450229989830405
3, 20, 500, 20, 0.05, 0.005186620997847058
3, 20, 500, 20, 0.1, 0.005310590997396503
3, 20, 500, 20, 0.15, 0.006025564995070454
3, 20, 500, 20, 0.2, 0.005903270997805521
3, 20, 500, 20, 0.3, 0.007117897002899554
3, 20, 500, 20, 0.4, 0.007861507001507562
3, 20, 500, 20, 0.5, 0.009530805000395048
4, 20, 500, 20, 0, 0.004491830994084012
4, 20, 500, 20, 0.01, 0.004561393994663376
4, 20, 500, 20, 0.05, 0.004922897001961246
4, 20, 500, 20, 0.1, 0.004589261006913148
4, 20, 500, 20, 0.15, 0.004992948001017794
4, 20, 500, 20, 0.2, 0.006364300003042445
4, 20, 500, 20, 0.3, 0.006990155001403764
4, 20, 500, 20, 0.4, 0.0077335559981293045
4, 20, 500, 20, 0.5, 0.009111892002692912
5, 20, 500, 20, 0, 0.005202683998504654
5, 20, 500, 20, 0.01, 0.004377568999188952
5, 20, 500, 20, 0.05, 0.004372610004793387
5, 20, 500, 20, 0.1, 0.005343557000742294
5, 20, 500, 20, 0.15, 0.005121737995068543
5, 20, 500, 20, 0.2, 0.006382389001373667
5, 20, 500, 20, 0.3, 0.006747523999365512
5, 20, 500, 20, 0.4, 0.009966480000002775
5, 20, 500, 20, 0.5, 0.00924102999852039
6, 20, 500, 20, 0, 0.007420244000968523
6, 20, 500, 20, 0.01, 0.005605534999631345
6, 20, 500, 20, 0.05, 0.0071330529972328804
6, 20, 500, 20, 0.1, 0.008328961004735902
6, 20, 500, 20, 0.15, 0.007270153000717983
6, 20, 500, 20, 0.2, 0.007782165994285606
6, 20, 500, 20, 0.3, 0.008071313000982627
6, 20, 500, 20, 0.4, 0.00810483699751785
6, 20, 500, 20, 0.5, 0.012220566997712012
7, 20, 500, 20, 0, 0.006596664999960922
7, 20, 500, 20, 0.01, 0.006557972003065515
7, 20, 500, 20, 0.05, 0.007032130997686181
7, 20, 500, 20, 0.1, 0.005206526002439205
7, 20, 500, 20, 0.15, 0.006624182999075856
7, 20, 500, 20, 0.2, 0.006519490001664963
7, 20, 500, 20, 0.3, 0.008091288000287022
7, 20, 500, 20, 0.4, 0.0078069609953672625
7, 20, 500, 20, 0.5, 0.009294669005612377
8, 20, 500, 20, 0, 0.005238024001300801
8, 20, 500, 20, 0.01, 0.007509292998292949
8, 20, 500, 20, 0.05, 0.0051865510031348094
8, 20, 500, 20, 0.1, 0.008527452002454083
8, 20, 500, 20, 0.15, 0.008182222001778428
8, 20, 500, 20, 0.2, 0.006009851000271738
8, 20, 500, 20, 0.3, 0.007279931000084616
8, 20, 500, 20, 0.4, 0.010414727999886964
8, 20, 500, 20, 0.5, 0.009980169998016208
1, 20, 500, 50, 0, 0.01713766800094163
1, 20, 500, 50, 0.01, 0.015570968003885355
1, 20, 500, 50, 0.05, 0.016277631002594717
1, 20, 500, 50, 0.1, 0.015545684000244364
1, 20, 500, 50, 0.15, 0.014665394002804533
1, 20, 500, 50, 0.2, 0.01524829599657096
1, 20, 500, 50, 0.3, 0.01850769199518254
1, 20, 500, 50, 0.4, 0.018196963996160775
1, 20, 500, 50, 0.5, 0.017147725004178938
2, 20, 500, 50, 0, 0.010522912998567335
2, 20, 500, 50, 0.01, 0.009435120999114588
2, 20, 500, 50, 0.05, 0.008716933996765874
2, 20, 500, 50, 0.1, 0.00947618799546035
2, 20, 500, 50, 0.15, 0.00801166799647035
2, 20, 500, 50, 0.2, 0.014523753998219036
2, 20, 500, 50, 0.3, 0.012264848002814688
2, 20, 500, 50, 0.4, 0.011058183998102322
2, 20, 500, 50, 0.5, 0.013839929000823759
3, 20, 500, 50, 0, 0.009556716999213677
3, 20, 500, 50, 0.01, 0.008918987994547933
3, 20, 500, 50, 0.05, 0.008632844001112971
3, 20, 500, 50, 0.1, 0.00957766899955459
3, 20, 500, 50, 0.15, 0.00947311599884415
3, 20, 500, 50, 0.2, 0.013958591000118759
3, 20, 500, 50, 0.3, 0.013027944005443715
3, 20, 500, 50, 0.4, 0.012651564000407234
3, 20, 500, 50, 0.5, 0.014101069005846512
4, 20, 500, 50, 0, 0.012014881998766214
4, 20, 500, 50, 0.01, 0.011819813000329304
4, 20, 500, 50, 0.05, 0.015336576994741336
4, 20, 500, 50, 0.1, 0.017127541002992075
4, 20, 500, 50, 0.15, 0.012413611002557445
4, 20, 500, 50, 0.2, 0.011215957005333621
4, 20, 500, 50, 0.3, 0.013094433001242578
4, 20, 500, 50, 0.4, 0.014238239004043862
4, 20, 500, 50, 0.5, 0.01598680800088914
5, 20, 500, 50, 0, 0.019801729002210777
5, 20, 500, 50, 0.01, 0.011536602993146516
5, 20, 500, 50, 0.05, 0.012751369002216961
5, 20, 500, 50, 0.1, 0.010743614999228157
5, 20, 500, 50, 0.15, 0.01103290100581944
5, 20, 500, 50, 0.2, 0.009566144995915238
5, 20, 500, 50, 0.3, 0.02038484000513563
5, 20, 500, 50, 0.4, 0.01531255099689588
5, 20, 500, 50, 0.5, 0.013990718995046336
6, 20, 500, 50, 0, 0.009995464999519754
6, 20, 500, 50, 0.01, 0.016346005999366753
6, 20, 500, 50, 0.05, 0.009288383000239264
6, 20, 500, 50, 0.1, 0.017100022996601183
6, 20, 500, 50, 0.15, 0.011663366996799596
6, 20, 500, 50, 0.2, 0.010101694999320898
6, 20, 500, 50, 0.3, 0.013365001999773085
6, 20, 500, 50, 0.4, 0.013022774997807574
6, 20, 500, 50, 0.5, 0.014185717001964804
7, 20, 500, 50, 0, 0.009862974999123253
7, 20, 500, 50, 0.01, 0.014239914999052417
7, 20, 500, 50, 0.05, 0.012706040994089562
7, 20, 500, 50, 0.1, 0.011540863997652195
7, 20, 500, 50, 0.15, 0.015678454001317732
7, 20, 500, 50, 0.2, 0.012962221997440793
7, 20, 500, 50, 0.3, 0.015874082993832417
7, 20, 500, 50, 0.4, 0.015141368996410165
7, 20, 500, 50, 0.5, 0.015032554001663812
8, 20, 500, 50, 0, 0.009599529999832157
8, 20, 500, 50, 0.01, 0.00943449300393695
8, 20, 500, 50, 0.05, 0.009395451001182664
8, 20, 500, 50, 0.1, 0.009587098000338301
8, 20, 500, 50, 0.15, 0.01153897699987283
8, 20, 500, 50, 0.2, 0.009391330000653397
8, 20, 500, 50, 0.3, 0.013960127005702816
8, 20, 500, 50, 0.4, 0.012728460002108477
8, 20, 500, 50, 0.5, 0.013986597004986834
1, 20, 500, 100, 0, 0.022239778998482507
1, 20, 500, 100, 0.01, 0.023200388997793198
1, 20, 500, 100, 0.05, 0.02407565099565545
1, 20, 500, 100, 0.1, 0.02339671499794349
1, 20, 500, 100, 0.15, 0.019486461002088618
1, 20, 500, 100, 0.2, 0.020985622999432962
1, 20, 500, 100, 0.3, 0.018399995999061503
1, 20, 500, 100, 0.4, 0.019436802998825442
1, 20, 500, 100, 0.5, 0.01679865299956873
2, 20, 500, 100, 0, 0.013929117005318403
2, 20, 500, 100, 0.01, 0.012776930998370517
2, 20, 500, 100, 0.05, 0.01727714300068328
2, 20, 500, 100, 0.1, 0.015659458003938198
2, 20, 500, 100, 0.15, 0.11792113800038351
2, 20, 500, 100, 0.2, 0.021805850003147498
2, 20, 500, 100, 0.3, 0.016113849997054785
2, 20, 500, 100, 0.4, 0.020038492999447044
2, 20, 500, 100, 0.5, 0.02002096200158121
3, 20, 500, 100, 0, 0.02187031499488512
3, 20, 500, 100, 0.01, 0.024294955997902434
3, 20, 500, 100, 0.05, 0.0328384019958321
3, 20, 500, 100, 0.1, 0.02099896300205728
3, 20, 500, 100, 0.15, 0.024939530005212873
3, 20, 500, 100, 0.2, 0.024100654998619575
3, 20, 500, 100, 0.3, 0.02024906699807616
3, 20, 500, 100, 0.4, 0.030681185999128502
3, 20, 500, 100, 0.5, 0.01969843200640753
4, 20, 500, 100, 0, 0.026704651005275082
4, 20, 500, 100, 0.01, 0.024361793999560177
4, 20, 500, 100, 0.05, 0.02103486200212501
4, 20, 500, 100, 0.1, 0.020786851993761957
4, 20, 500, 100, 0.15, 0.02128468699811492
4, 20, 500, 100, 0.2, 0.020542614001897164
4, 20, 500, 100, 0.3, 0.01882233100332087
4, 20, 500, 100, 0.4, 0.019871012002113275
4, 20, 500, 100, 0.5, 0.027882050999323837
5, 20, 500, 100, 0, 0.026622236997354776
5, 20, 500, 100, 0.01, 0.02519005299836863
5, 20, 500, 100, 0.05, 0.02402836800320074
5, 20, 500, 100, 0.1, 0.022797398996772245
5, 20, 500, 100, 0.15, 0.027168683001946192
5, 20, 500, 100, 0.2, 0.02274438900349196
5, 20, 500, 100, 0.3, 0.022334693996526767
5, 20, 500, 100, 0.4, 0.02035864999925252
5, 20, 500, 100, 0.5, 0.030356629002199043
6, 20, 500, 100, 0, 0.024069295002846047
6, 20, 500, 100, 0.01, 0.01990313900023466
6, 20, 500, 100, 0.05, 0.03171673599717906
6, 20, 500, 100, 0.1, 0.02233099300065078
6, 20, 500, 100, 0.15, 0.020385748000990134
6, 20, 500, 100, 0.2, 0.022537097000167705
6, 20, 500, 100, 0.3, 0.022193823002453428
6, 20, 500, 100, 0.4, 0.02058046800084412
6, 20, 500, 100, 0.5, 0.01993708199734101
7, 20, 500, 100, 0, 0.030653947993414477
7, 20, 500, 100, 0.01, 0.029365987997152843
7, 20, 500, 100, 0.05, 0.02751956900465302
7, 20, 500, 100, 0.1, 0.02325807899615029
7, 20, 500, 100, 0.15, 0.02374515800329391
7, 20, 500, 100, 0.2, 0.029337701002077665
7, 20, 500, 100, 0.3, 0.025103029001911636
7, 20, 500, 100, 0.4, 0.02086409700132208
7, 20, 500, 100, 0.5, 0.019064054999034852
8, 20, 500, 100, 0, 0.023188794999441598
8, 20, 500, 100, 0.01, 0.02297877900127787
8, 20, 500, 100, 0.05, 0.023127264001232106
8, 20, 500, 100, 0.1, 0.020076766995771322
8, 20, 500, 100, 0.15, 0.028049601998645812
8, 20, 500, 100, 0.2, 0.02236954600084573
8, 20, 500, 100, 0.3, 0.02772490600182209
8, 20, 500, 100, 0.4, 0.024382259005506057
8, 20, 500, 100, 0.5, 0.029454057999828365
1, 20, 1000, 1, 0, 0.02195279700390529
1, 20, 1000, 1, 0.01, 0.022845591003715526
1, 20, 1000, 1, 0.05, 0.022112806000222918
1, 20, 1000, 1, 0.1, 0.022049040002457332
1, 20, 1000, 1, 0.15, 0.021251024001685437
1, 20, 1000, 1, 0.2, 0.021832319995155558
1, 20, 1000, 1, 0.3, 0.02275018599902978
1, 20, 1000, 1, 0.4, 0.021972214002744295
1, 20, 1000, 1, 0.5, 0.02172769699973287
2, 20, 1000, 1, 0, 0.010975142002280336
2, 20, 1000, 1, 0.01, 0.011691583000356331
2, 20, 1000, 1, 0.05, 0.011256605997914448
2, 20, 1000, 1, 0.1, 0.01128796500415774
2, 20, 1000, 1, 0.15, 0.011798232000728603
2, 20, 1000, 1, 0.2, 0.011214840000320692
2, 20, 1000, 1, 0.3, 0.012642624002182856
2, 20, 1000, 1, 0.4, 0.011651492997771129
2, 20, 1000, 1, 0.5, 0.011981217998254579
3, 20, 1000, 1, 0, 0.007916891998320352
3, 20, 1000, 1, 0.01, 0.008040372995310463
3, 20, 1000, 1, 0.05, 0.008883996997610666
3, 20, 1000, 1, 0.1, 0.007961729999806266
3, 20, 1000, 1, 0.15, 0.00835584999731509
3, 20, 1000, 1, 0.2, 0.009073059001821093
3, 20, 1000, 1, 0.3, 0.008663226006319746
3, 20, 1000, 1, 0.4, 0.01164143600180978
3, 20, 1000, 1, 0.5, 0.013378970994381234
4, 20, 1000, 1, 0, 0.006042606997652911
4, 20, 1000, 1, 0.01, 0.006322604000160936
4, 20, 1000, 1, 0.05, 0.007181523003964685
4, 20, 1000, 1, 0.1, 0.006596595005248673
4, 20, 1000, 1, 0.15, 0.00691619300050661
4, 20, 1000, 1, 0.2, 0.0067535300040617585
4, 20, 1000, 1, 0.3, 0.008092126001429278
4, 20, 1000, 1, 0.4, 0.010184248996665701
4, 20, 1000, 1, 0.5, 0.012987992995476816
5, 20, 1000, 1, 0, 0.005448878997412976
5, 20, 1000, 1, 0.01, 0.006609795003896579
5, 20, 1000, 1, 0.05, 0.005071032996056601
5, 20, 1000, 1, 0.1, 0.005477024998981506
5, 20, 1000, 1, 0.15, 0.005522911000298336
5, 20, 1000, 1, 0.2, 0.006253670006117318
5, 20, 1000, 1, 0.3, 0.008039534994168207
5, 20, 1000, 1, 0.4, 0.009935122005117591
5, 20, 1000, 1, 0.5, 0.012016977998428047
6, 20, 1000, 1, 0, 0.004996231997210998
6, 20, 1000, 1, 0.01, 0.004970388996298425
6, 20, 1000, 1, 0.05, 0.005647229998430703
6, 20, 1000, 1, 0.1, 0.005200798004807439
6, 20, 1000, 1, 0.15, 0.006389861999196
6, 20, 1000, 1, 0.2, 0.00618920499982778
6, 20, 1000, 1, 0.3, 0.008607491996372119
6, 20, 1000, 1, 0.4, 0.01055580899992492
6, 20, 1000, 1, 0.5, 0.011998678994132206
7, 20, 1000, 1, 0, 0.004090448004717473
7, 20, 1000, 1, 0.01, 0.005603928002528846
7, 20, 1000, 1, 0.05, 0.005191440002818126
7, 20, 1000, 1, 0.1, 0.0046155210002325475
7, 20, 1000, 1, 0.15, 0.005316736998793203
7, 20, 1000, 1, 0.2, 0.006497627997305244
7, 20, 1000, 1, 0.3, 0.008142901002429426
7, 20, 1000, 1, 0.4, 0.011917242998606525
7, 20, 1000, 1, 0.5, 0.012833503002184443
8, 20, 1000, 1, 0, 0.005667972996889148
8, 20, 1000, 1, 0.01, 0.004018858999188524
8, 20, 1000, 1, 0.05, 0.004491410996706691
8, 20, 1000, 1, 0.1, 0.00461223899765173
8, 20, 1000, 1, 0.15, 0.0065255649969913065
8, 20, 1000, 1, 0.2, 0.006263168004807085
8, 20, 1000, 1, 0.3, 0.008764915000938345
8, 20, 1000, 1, 0.4, 0.01038567400246393
8, 20, 1000, 1, 0.5, 0.011984222001046874
1, 20, 1000, 5, 0, 0.021701295998354908
1, 20, 1000, 5, 0.01, 0.022094228996138554
1, 20, 1000, 5, 0.05, 0.021716800998547114
1, 20, 1000, 5, 0.1, 0.021494284002983477
1, 20, 1000, 5, 0.15, 0.02233623199572321
1, 20, 1000, 5, 0.2, 0.023239918999024667
1, 20, 1000, 5, 0.3, 0.02231800200388534
1, 20, 1000, 5, 0.4, 0.022588291998545174
1, 20, 1000, 5, 0.5, 0.022662464005406946
2, 20, 1000, 5, 0, 0.012125232999096625
2, 20, 1000, 5, 0.01, 0.011909141001524404
2, 20, 1000, 5, 0.05, 0.01184230299986666
2, 20, 1000, 5, 0.1, 0.011654216999886557
2, 20, 1000, 5, 0.15, 0.011669304003589787
2, 20, 1000, 5, 0.2, 0.01132637800037628
2, 20, 1000, 5, 0.3, 0.011129213002277538
2, 20, 1000, 5, 0.4, 0.011912424000911415
2, 20, 1000, 5, 0.5, 0.012525917998573277
3, 20, 1000, 5, 0, 0.00825108699791599
3, 20, 1000, 5, 0.01, 0.007943291995616164
3, 20, 1000, 5, 0.05, 0.008126558001094963
3, 20, 1000, 5, 0.1, 0.008349424999323674
3, 20, 1000, 5, 0.15, 0.008257792003860231
3, 20, 1000, 5, 0.2, 0.008384484994166996
3, 20, 1000, 5, 0.3, 0.008591008998337202
3, 20, 1000, 5, 0.4, 0.011156102998938877
3, 20, 1000, 5, 0.5, 0.012372194993076846
4, 20, 1000, 5, 0, 0.006227338999451604
4, 20, 1000, 5, 0.01, 0.006050289004633669
4, 20, 1000, 5, 0.05, 0.0065778779971878976
4, 20, 1000, 5, 0.1, 0.006062651998945512
4, 20, 1000, 5, 0.15, 0.0062239870021585375
4, 20, 1000, 5, 0.2, 0.0063799449999351054
4, 20, 1000, 5, 0.3, 0.008107560999633279
4, 20, 1000, 5, 0.4, 0.010293621999153402
4, 20, 1000, 5, 0.5, 0.01347297799657099
5, 20, 1000, 5, 0, 0.0069319070025812835
5, 20, 1000, 5, 0.01, 0.007508873997721821
5, 20, 1000, 5, 0.05, 0.005022700999688823
5, 20, 1000, 5, 0.1, 0.005413537997810636
5, 20, 1000, 5, 0.15, 0.005324350000591949
5, 20, 1000, 5, 0.2, 0.006688437999400776
5, 20, 1000, 5, 0.3, 0.008504823999828659
5, 20, 1000, 5, 0.4, 0.010183759004576132
5, 20, 1000, 5, 0.5, 0.013391052998485975
6, 20, 1000, 5, 0, 0.006004682007187512
6, 20, 1000, 5, 0.01, 0.00541961399721913
6, 20, 1000, 5, 0.05, 0.0070977829964249395
6, 20, 1000, 5, 0.1, 0.006253111001569778
6, 20, 1000, 5, 0.15, 0.008325608003360685
6, 20, 1000, 5, 0.2, 0.007718469998508226
6, 20, 1000, 5, 0.3, 0.009022284000820946
6, 20, 1000, 5, 0.4, 0.012615316001756582
6, 20, 1000, 5, 0.5, 0.013289572001667693
7, 20, 1000, 5, 0, 0.00469709699973464
7, 20, 1000, 5, 0.01, 0.005843068000103813
7, 20, 1000, 5, 0.05, 0.005569216998992488
7, 20, 1000, 5, 0.1, 0.006977304998144973
7, 20, 1000, 5, 0.15, 0.006623833003686741
7, 20, 1000, 5, 0.2, 0.00851907099422533
7, 20, 1000, 5, 0.3, 0.008586258998548146
7, 20, 1000, 5, 0.4, 0.01240523000160465
7, 20, 1000, 5, 0.5, 0.013338321994524449
8, 20, 1000, 5, 0, 0.0046390579955186695
8, 20, 1000, 5, 0.01, 0.0042730849963845685
8, 20, 1000, 5, 0.05, 0.004314152000006288
8, 20, 1000, 5, 0.1, 0.005284329999994952
8, 20, 1000, 5, 0.15, 0.0057862160028889775
8, 20, 1000, 5, 0.2, 0.0075086639990331605
8, 20, 1000, 5, 0.3, 0.008190464002836961
8, 20, 1000, 5, 0.4, 0.011368073995981831
8, 20, 1000, 5, 0.5, 0.0157357950010919
1, 20, 1000, 10, 0, 0.02393093799764756
1, 20, 1000, 10, 0.01, 0.02347682399704354
1, 20, 1000, 10, 0.05, 0.15555602200038265
1, 20, 1000, 10, 0.1, 0.023070133000146598
1, 20, 1000, 10, 0.15, 0.022482480999315158
1, 20, 1000, 10, 0.2, 0.022113854000053834
1, 20, 1000, 10, 0.3, 0.02186814900051104
1, 20, 1000, 10, 0.4, 0.022891126995091327
1, 20, 1000, 10, 0.5, 0.022172032004164066
2, 20, 1000, 10, 0, 0.011829661001684144
2, 20, 1000, 10, 0.01, 0.012000564995105378
2, 20, 1000, 10, 0.05, 0.01217126000119606
2, 20, 1000, 10, 0.1, 0.011637874005828053
2, 20, 1000, 10, 0.15, 0.011553784999705385
2, 20, 1000, 10, 0.2, 0.012668326002312824
2, 20, 1000, 10, 0.3, 0.011703455995302647
2, 20, 1000, 10, 0.4, 0.0128543860046193
2, 20, 1000, 10, 0.5, 0.013273788004880771
3, 20, 1000, 10, 0, 0.008524729004420806
3, 20, 1000, 10, 0.01, 0.008356059006473515
3, 20, 1000, 10, 0.05, 0.008558532004826702
3, 20, 1000, 10, 0.1, 0.008024657996429596
3, 20, 1000, 10, 0.15, 0.008183828998880927
3, 20, 1000, 10, 0.2, 0.009252832998754457
3, 20, 1000, 10, 0.3, 0.00929676400119206
3, 20, 1000, 10, 0.4, 0.010709462003433146
3, 20, 1000, 10, 0.5, 0.01389936499617761
4, 20, 1000, 10, 0, 0.006431068999518175
4, 20, 1000, 10, 0.01, 0.0072286670038010925
4, 20, 1000, 10, 0.05, 0.0062106469995342195
4, 20, 1000, 10, 0.1, 0.006681733000732493
4, 20, 1000, 10, 0.15, 0.0063886049974826165
4, 20, 1000, 10, 0.2, 0.006702546001179144
4, 20, 1000, 10, 0.3, 0.009083884993742686
4, 20, 1000, 10, 0.4, 0.010756185998616274
4, 20, 1000, 10, 0.5, 0.01296592400467489
5, 20, 1000, 10, 0, 0.005330426000000443
5, 20, 1000, 10, 0.01, 0.005134798004291952
5, 20, 1000, 10, 0.05, 0.005733205995056778
5, 20, 1000, 10, 0.1, 0.005287821993988473
5, 20, 1000, 10, 0.15, 0.00566944000456715
5, 20, 1000, 10, 0.2, 0.008252064995758701
5, 20, 1000, 10, 0.3, 0.008885952003765851
5, 20, 1000, 10, 0.4, 0.010845933997188695
5, 20, 1000, 10, 0.5, 0.013269107999803964
6, 20, 1000, 10, 0, 0.00541919500392396
6, 20, 1000, 10, 0.01, 0.005141712994372938
6, 20, 1000, 10, 0.05, 0.005098759997054003
6, 20, 1000, 10, 0.1, 0.005758280000009108
6, 20, 1000, 10, 0.15, 0.00643036999827018
6, 20, 1000, 10, 0.2, 0.007919895004306454
6, 20, 1000, 10, 0.3, 0.008917660001316108
6, 20, 1000, 10, 0.4, 0.012919688000692986
6, 20, 1000, 10, 0.5, 0.014942387002520263
7, 20, 1000, 10, 0, 0.006811918996390887
7, 20, 1000, 10, 0.01, 0.00478412100346759
7, 20, 1000, 10, 0.05, 0.006055527999706101
7, 20, 1000, 10, 0.1, 0.006370654999045655
